Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance
33,4.4,43,10.641057010178105
22,4.6,11,7.601368938115055
37,4.7,19,7.5735286916855955
37,5.0,42,4.537922749288608
36,4.2,43,10.757014337994818
35,4.2,41,20.44292976252901
27,4.9,25,7.448627554424468
20,4.8,29,5.952962854609519
29,4.2,35,16.635518179510296
28,4.9,28,13.763896210757894
26,4.9,13,7.490149938263644
23,4.9,13,8.790255881984072
34,4.6,19,16.601240146481604
29,4.6,12,1.5545816630915406
23,4.5,14,1.5204319479995732
38,4.8,40,12.58026782240096
23,4.9,44,10.427299400994743
28,4.7,27,14.021812013195877
26,4.8,11,2.9962292605397924
23,4.9,15,4.717601092054723
23,4.7,25,4.561112369848115
37,4.8,46,20.286882109879233
29,4.6,15,6.232393050016353
27,4.8,17,7.448363764234143
29,4.6,29,2886.670285793232
39,4.8,20,3.1161423837879867
23,4.9,20,12.232070021478455
24,4.9,25,19.760798007029955
31,4.6,29,4426.004876187799
29,4.6,47,16966.62929065726
27,4.6,13,10.707860128480785
39,4.3,34,12.117044368866042
29,4.6,47,12.464422665211641
22,4.5,23,4.537640130462831
26,4.6,24,9.192290417404571
21,4.9,21,4.5441940135013885
37,4.9,15,3.040539883060228
36,4.0,33,7.683808717426696
21,4.9,10,4.657619913371996
25,4.5,17,4.596951629499317
23,4.6,18,3.108902629159079
37,4.6,38,16.826241648658563
23,4.8,16,12.419464414086296
33,4.9,29,20.17903304544265
26,4.8,23,13.829931792650669
29,4.9,46,13.58306867027573
26,4.6,18,1.5300320235204852
22,5.0,19,7.8626681674103684
23,4.7,11,6.218076509101378
37,4.9,34,9.314044193380468
32,4.6,49,13.581198240268998
36,4.5,30,8.93629742495783
27,4.8,27,12.117036432265767
39,4.7,33,12.099023452116999
20,4.7,26,6.147415198874891
29,4.6,18,13.829770499572875
33,4.4,48,6.050094908857793
24,4.9,21,9.435201537430713
36,4.6,17,4.717601092054723
23,4.8,44,17.07870639063114
22,4.8,12,9.055860194305815
35,4.7,15,5.958586130824136
22,4.6,14,3.025153366886616
29,4.8,29,4.527917012951369
25,4.6,27,10.564974101603955
20,4.7,19,13.788169484006964
20,4.5,29,6.081108484515621
33,4.1,31,1.5368640594154632
29,4.9,28,6.147076220357757
32,4.7,22,1.5545085595199724
23,4.6,35,14.022268860182079
38,4.3,30,1.520419007277728
30,4.1,37,10.90614936096952
24,4.6,23,3.087830419112998
36,4.8,18,12.107326941361091
37,4.5,27,6.05429540051117
38,4.8,27,10.867421265092155
38,4.7,26,7.760937776419154
27,4.9,27,9.326651352175686
35,4.5,38,20.285402098848916
21,4.6,21,10.756990051436178
30,4.7,28,9.348109676504196
24,5.0,23,7.8626681674103684
37,4.7,18,6.210618493121105
27,4.2,35,3.109059104393339
22,4.7,44,12.106511319929293
23,4.4,18,4.539068203248832
28,5.0,10,9.176379825814594
23,4.7,43,13.392833798998245
22,4.7,21,6.209485128886022
33,4.7,21,13.735884617705464
32,4.6,42,12.435540495461826
29,4.6,16,4.61013388745304
37,4.5,25,4.663493139918864
27,4.3,15,1.5367187556839161
24,4.7,19,10.866716057986824
35,4.3,35,17.29786575291325
37,4.7,30,7.803338533819981
35,4.7,23,19.343911436232514
28,4.5,13,4.561269432005657
30,4.8,42,10.906036622245397
37,4.6,30,4.560928430651236
33,4.9,40,12.116939023592979
29,4.6,37,4.560964950803957
29,5.0,13,7.761284984440791
22,4.7,20,10.86626186071393
33,5.0,43,10.44439086222839
31,4.4,33,6.081185877714354
31,4.9,27,12.099251698245435
21,4.6,17,9.348431884826693
29,4.6,20,6.1053162108238235
32,4.9,25,12.293508819559431
36,4.7,25,12.29288517786057
25,4.7,30,9.314908769970772
34,4.6,35,12.35068568704794
31,4.7,27,9.220449825751444
21,4.8,15,12.256046315965719
32,4.8,28,6.20944951682266
26,4.6,29,17.075035490453462
21,4.5,10,3.0736440277233705
29,4.7,17,12.098761963862684
29,4.6,16,4.610073053799367
23,4.6,16,1.536833442519257
30,4.2,28,3.1051449132267224
37,4.1,33,2.9961936989579065
29,3.9,44,6.049993267691926
22,4.6,17,5.959357904253761
21,4.8,24,13.681056958913599
33,4.9,18,9.220499640906151
27,4.6,37,19.91468696554527
37,4.2,45,4.674295333360993
34,4.6,42,19.661019603214037
23,4.9,39,20.88826061875364
30,3.8,44,20.2065815105083
32,4.9,38,16.721157280760078
36,4.9,53,10.562878909252897
28,4.8,11,9.157921135825594
21,4.6,20,12.099354574707203
39,4.3,37,13.621484759968478
21,4.8,29,20.17903304544265
38,4.6,20,10.642283429606557
20,2.9,34,20.88826061875364
28,4.9,35,20.20680429578236
36,4.3,38,4.595950274789243
37,4.7,16,1.520419007277728
23,4.7,28,6.128846407057289
32,5.0,49,12.16211593670245
24,5.0,17,4.681944066734308
35,4.7,31,5.962202685728364
29,4.8,29,6.049919555217213
23,4.6,21,6.037118440222238
29,4.9,31,17.098061238904577
32,3.7,35,12.116905670047371
29,4.4,15,1.5522933461656467
30,4.7,25,6.290134677634678
36,4.9,26,3.1051449132267224
37,5.0,15,1.509357191576567
36,4.1,33,4.469193825204425
24,4.5,19,16.384324359677176
31,5.0,36,10.757050667280218
29,4.8,16,20.44292976252901
29,4.5,41,17.29786575291325
22,4.5,15,13.583332471810742
36,4.7,26,20.88667896873856
24,4.9,27,5674.218451041705
27,4.8,17,17.13802213292784
25,4.6,19,14.15280068944862
35,4.6,17,12.107750592114119
28,5.0,13,11.916990180555231
36,4.7,25,3.018868742009604
23,4.7,26,5.958965689666703
37,5.0,17,6.0394244229246015
20,4.7,18,9.315441635500324
28,4.8,29,13.970652591255362
25,4.8,28,16.721976048741656
29,4.6,14,16.721288103917647
30,4.6,29,16.388699354722633
31,3.8,42,13.763778584950824
27,4.6,20,20.205936390186515
37,4.7,29,7.660951720810321
33,4.3,28,3.104686366913198
20,4.7,16,1.509357191576567
35,4.8,19,9.07538735961594
38,4.3,39,4.537513326842027
37,4.3,36,6.0504618880756365
37,4.9,15,7.772241951547877
35,4.9,30,17.07651409817472
29,4.8,26,12.58026782240096
29,4.8,21,19.688308620509375
36,4.7,22,3.0605577730406264
36,4.9,38,13.970007989573654
29,4.6,36,11.007734763744619
39,4.8,18,4.663439017652866
32,4.9,29,16.721157280760078
39,4.9,43,20.968415504250004
20,4.5,18,1.5204319193289748
24,4.9,12,20.17903304544265
39,5.0,26,4.469154959263375
24,5.0,23,9.193093962702367
39,4.5,30,9.220418694557548
21,4.5,21,9.326651352175686
38,4.2,33,3.0190991967407927
35,4.7,27,6.210543032490164
33,4.2,31,1.465202574726603
35,4.5,24,4.52822500931378
37,4.9,35,12.420599246806894
32,4.6,27,20.205936390186515
36,4.4,39,16.721976048741656
24,4.6,25,13.406000552536547
32,4.8,51,12.107734496942223
24,4.7,24,4.476514374571422
21,4.1,33,16.153274468616157
21,5.0,15,19.762388480863397
29,4.6,27,10.725127399399016
27,5.0,18,13.969606427684226
29,4.6,33,5.86017042391043
20,4.9,30,19.618656013660114
37,4.7,24,1.5204556895834413
33,4.8,20,10.806640241071362
23,4.5,15,1.5546198107730695
29,4.5,23,1.5581244322259453
37,4.2,32,1.5204319479995732
29,4.7,14,13.409462339212707
33,4.8,44,19.910592397095474
30,4.6,19,4.656945385949658
22,4.8,10,7.772241719523405
24,4.6,19,1.5297989528625522
29,4.6,13,7.546676276224407
25,4.9,29,17.073537690613623
27,4.1,34,11.007734763744619
37,4.7,22,4.590771505102444
38,4.5,46,19.34383090814025
32,4.8,29,3.0733915714428806
33,4.1,35,19.883360631546168
39,4.0,36,9.056024276265703
30,5.0,19,1.5524171512663978
35,4.0,41,16.601408334261222
36,4.5,25,3.018911481757933
27,4.8,33,16.601046189402922
38,4.7,29,6.128846407057289
32,3.9,34,17.099225478911954
34,5.0,44,13.481108157687123
20,5.0,17,4.658255524232583
24,4.6,16,8.790247271592659
35,4.9,18,3.1162127416120886
20,4.6,15,7.660582694185124
25,5.0,18,1.5126000890229543
31,4.6,32,4.469606139374643
22,4.7,25,7.790336733567776
23,5.0,23,4.674184358398579
33,4.9,17,14.022136830289135
30,4.8,16,11.719471817434012
33,4.8,25,1.532275327486691
31,4.1,42,12.293787312037066
38,4.6,43,20.252959556511946
36,3.5,38,12.100157238169174
23,4.9,29,20.253785359470154
25,4.0,36,12.419803337139792
23,4.8,22,19.915971082561462
25,4.6,16,7.646104748321333
20,5.0,14,12.58026782240096
21,4.1,18,1.5545266759914365
34,4.7,23,13.582511011043518
22,4.5,20,12.421212735966272
27,4.6,30,12.161069532201594
36,4.6,25,7.546401421474732
31,5.0,30,8.987739076343049
34,4.0,32,6.210137965623703
25,4.7,27,9.075423573606308
37,4.1,35,12.420599246806894
30,4.6,39,9.061282952127822
29,4.6,29,7.650862810437259
38,4.3,34,10.56512884564869
29,4.6,15,17731.568125192916
39,4.1,40,6.232403352170581
37,4.5,37,20.206420943723945
33,5.0,33,4.656649028066007
28,4.7,15,2.980249384918674
34,4.2,30,7.60187028254755
37,4.7,27,9.121874253617262
32,4.7,40,10.808108342406852
22,4.2,31,9.348134176983455
34,4.9,48,13.771132894838225
24,4.7,25,17.07287190639919
37,4.8,26,3.0187008024389756
31,4.9,49,7.8626681674103684
28,4.7,12,9.190403105302817
31,4.0,31,4.5609750236610624
20,4.8,21,6.147076220357757
30,4.7,26,1.5725337292863206
29,4.6,39,12.46388811675802
24,4.6,21,13.766192440642286
23,4.0,31,4.636103104061094
25,4.6,27,4.717601092054723
35,4.7,29,13.829131656291406
31,4.9,17,16.60809480410271
21,5.0,15,3.040894085204392
32,5.0,27,6.0500849919957504
36,4.7,33,10.427367606158207
26,4.8,28,7.6012659082245335
30,4.6,29,6.040113680144417
22,4.4,52,6.127835452843913
22,4.6,27,12.25642131854294
30,4.8,52,16.819978764211022
37,4.7,41,14.15280068944862
36,4.8,29,4.46916652280352
22,4.9,18,9.348114492435203
28,4.9,31,16.85361872985407
32,5.0,31,12.25642131854294
22,4.6,41,13.5831438666947
32,4.7,21,3.018226484999582
28,4.5,42,14.15280068944862
33,4.8,23,1.5130734557289574
24,4.6,20,12.419632405530358
25,4.8,20,12.417487520918202
37,4.7,27,7.763485791200364
39,4.1,31,9.178296996538945
35,4.3,33,9.121874081415614
27,4.6,23,5.957766072701184
35,4.5,30,4.663772762376507
27,4.6,10,3.0599333272413856
25,4.6,11,7.8626681674103684
30,4.6,21,7.659703978703449
30,4.8,41,14.022096082519495
34,4.7,31,6.210137965623703
34,4.7,15,4.5440857063035835
36,4.9,22,3.0645104714745766
38,4.3,43,16.824331819052563
26,4.7,26,3.145067434621583
32,4.5,15,13.989473698865314
25,4.6,38,20.287143464812914
34,4.9,18,3.0190991967407927
21,4.7,11,1.5094675843674927
25,4.6,25,12.243495934751566
37,4.8,32,4.494246018082183
31,4.2,40,12.435540495461826
26,4.8,26,7.763197145329057
27,4.7,11,2.930069866451488
30,4.6,38,14.15280068944862
25,4.8,20,10.683811825489315
21,4.7,22,13.830329612968612
30,4.6,47,19.688413407771485
29,4.6,46,19688.00128804851
26,4.9,14,1.4898452333107741
31,4.9,24,3.10480371051839
29,4.6,36,19.36338289365777
31,4.2,37,13.582337494193219
23,4.9,22,12.23464551715604
34,4.7,33,9.074821802568325
27,4.7,18,19.762382255532415
23,4.9,18,16.60006026589117
39,4.6,28,17.13807458855237
35,4.8,22,20.206316416481208
29,4.9,12,17.07644834661671
33,5.0,25,4.66365822992199
22,4.7,15,12.073551890748877
30,4.2,32,10.72487928947891
30,4.7,36,10.59463814448895
34,4.9,26,10.880364286277024
39,4.5,24,3.104463374954503
20,4.8,14,13.788169484006964
29,4.6,21,13.830206237242644
35,4.5,20,3.1161423837879867
26,4.9,12,1.532275327486691
38,4.3,36,19.660943947619387
25,4.8,15,1.5524171298907212
28,4.8,18,3.0736267316959056
24,4.8,27,20.44292976252901
25,4.9,26,2.9962199455461738
28,4.8,27,20.179033324549206
38,4.3,32,16.852444613264723
27,5.0,12,3.1050491911524856
29,4.6,21,10.906470984869511
29,4.9,35,13.970652591255362
26,4.6,26,4.657671710225091
23,4.7,30,12.293207925868899
25,4.0,15,2.979599835600388
24,4.8,15,4.537653689675302
34,4.8,22,13.971968544834713
32,4.6,28,1.5369113551344378
39,4.6,17,4.5375531147317965
36,4.2,29,3.027479659697228
36,4.6,18,16.851371030914677
34,4.9,17,4.657672650623743
30,4.7,51,13.183920915999495
24,4.6,15,7.772039544673123
38,4.9,44,16.635518179510296
33,4.8,16,3.1089998000392547
38,4.6,29,1.5322531674038395
24,4.4,52,6.290134677634678
24,4.5,13,1.5294972211336797
34,4.9,26,7.6012659082245335
33,4.4,27,1.529825358632522
38,4.6,23,4.4690273945058
22,4.6,19,14.04398631631329
23,4.7,17,1.5367469794085726
39,4.0,35,10.725127399399016
29,4.6,12,6.127106344248561
38,4.1,47,7.573429885020178
23,4.6,19,1.5094642591454117
22,4.4,34,10.906257371571431
20,4.8,22,16.902909983696322
38,4.7,30,6.058844117463415
29,4.0,36,17.29786575291325
36,4.5,31,10.756955716295018
26,4.9,22,3.0589686156369122
35,4.5,26,7.448363764234143
20,4.8,49,10.75716827731576
36,4.1,48,20.180811280904425
39,4.8,15,2.979763497462095
36,4.8,28,10.756955716295018
29,4.8,38,10.756955716295018
21,4.6,24,10.568447337504661
28,4.7,26,19.663125922534313
28,4.5,14,7.761284984440791
34,4.6,26,13.829131656291406
24,4.6,22,11.746710796658686
37,5.0,15,3.145067434621583
20,4.1,31,1.509479521226578
24,4.7,24,6.128874096846778
38,4.3,35,7.762092914972131
22,4.8,17,19.62703934775151
37,4.9,22,3.145067434621583
36,4.2,50,16.388699354722633
22,4.6,14,7.762480218802519
24,4.8,27,16.78777625072735
33,3.8,31,16.85256546542981
38,3.6,36,16.903757254525896
37,4.7,28,6.08088296759392
32,4.8,31,4.658255524232583
25,5.0,22,4.537922749288608
34,4.8,27,6.2104161583770905
20,4.9,36,12.58026782240096
28,4.7,12,10.64143695507064
35,4.0,32,7.772523200443599
35,5.0,24,1.5322236104024627
35,4.7,44,14.021848812228113
20,4.6,16,9.192496429758704
29,4.6,29,4.5281645804083706
20,4.7,16,17.07411611001929
21,4.9,30,16.90260949288213
38,4.8,27,9.179538450825504
31,4.9,38,16.980632584393415
27,4.9,24,6.210618323093113
32,4.7,15,17.29786575291325
27,4.7,41,17.29786575291325
22,4.6,20,6.290134677634678
35,4.9,29,13.481171688172807
34,4.5,30,10.602507301515569
38,4.9,28,13.392785187380445
26,4.6,14,1.5297232853102503
24,4.8,17,3.1089836948122804
35,4.8,45,12.58026782240096
36,4.7,17,2.979496955631163
23,5.0,22,12.41898167230392
26,4.7,10,4.589499486380557
38,4.8,18,6.0589231475258885
31,4.5,26,9.081848162011076
21,4.6,22,7.601066543768449
29,4.9,22,7.547357671334428
26,4.4,19,1.5147937213890765
23,4.6,20,20.182728114833115
39,4.7,27,7.546800541055667
34,5.0,19,6.118711846690412
28,4.9,20,4.674151774555243
29,4.6,27,7.760937776419154
39,4.2,33,1.5522165637175793
38,4.7,15,1.5366213355986191
27,4.9,19,9.348068923522419
35,4.8,15,4.494227798361721
35,4.6,28,3.073677586372093
35,4.8,36,10.587773645835737
29,4.6,21,13.762097103298219
20,4.7,21,7.5500124384890075
38,4.8,18,9.177484636525882
36,3.8,31,16.851371030914677
22,4.7,28,7.546817179242882
29,4.6,30,20.182482607604825
30,4.6,26,17.07649249561196
25,4.7,12,9.348109676504196
36,4.8,29,7.5735286916855955
28,4.7,24,7.683740930982834
28,4.6,11,6.0376146870844325
38,4.5,16,13.89491638384941
25,4.9,17,4.596738270617085
30,5.0,25,7.790160607220327
37,4.8,18,1.5581372391744734
35,3.8,32,16.383856071848488
30,3.6,37,16.721203191622664
32,4.4,28,1.5526496306640611
39,4.8,19,1.532126284558822
38,5.0,27,8.938176353487508
23,4.2,32,12.162115707004753
37,4.5,24,6.2178836475587875
38,4.9,29,12.25498831107492
32,4.6,25,6.290134677634678
30,4.3,33,13.406088270680218
34,4.1,40,13.972191759502778
31,4.0,31,4.610390241502114
38,4.8,32,4.544211841489229
25,4.6,16,19.761711761320647
31,4.8,30,20.178893713604943
21,4.4,39,13.78848075238681
37,4.2,39,10.90606521866252
22,4.6,30,17.137482577838096
24,4.8,35,19.760063712199027
26,4.9,28,5.9592668959195505
33,4.6,25,7.649724402449725
34,4.9,30,3.0642100281010207
33,5.0,17,6.1192453430297755
25,4.0,35,12.161417162420864
22,5.0,18,1.509357191576567
21,4.6,17,9.121491544069452
34,4.7,45,9.348072739622447
24,4.9,20,12.58026782240096
21,4.9,18,5.958756242189132
35,4.7,33,16.641014927987452
22,5.0,21,16.6082246377426
35,4.8,18,16.852444613264723
31,4.0,42,13.82901912445418
28,4.9,15,13.766192440642286
37,4.8,49,14.15280068944862
39,4.3,25,4.596477246825863
21,4.5,48,19.7617064674139
28,4.3,23,3.1054853062814796
27,4.7,29,6.054757424280501
23,4.9,12,9.315028811003378
37,4.7,27,9.177484636525882
25,4.8,28,13.98985232208903
27,4.3,46,6.217525604923989
37,4.5,26,4.663772762376507
23,4.9,25,19.042585515695496
27,4.7,38,19.65916037097808
29,4.6,32,12.074395525684995
26,4.2,23,1.5725337292863206
20,4.9,15,20.177742451193726
22,4.5,23,4.610621612645362
28,4.7,16,16.821912713961073
21,4.9,15,13.392833798998245
37,4.6,18,7.762480218802519
25,4.5,17,3.029559739501292
22,4.9,20,4.528162065607325
34,4.5,28,9.435201537430713
36,4.0,37,12.48459080997576
24,4.8,16,17.098754108174983
34,4.8,27,13.613850325840245
24,4.9,28,13.789707457541457
29,4.6,21,7.564859910416586
23,4.6,15,8.937527873529593
33,4.5,25,13.611566722125016
23,4.7,26,16.600066636057907
27,4.6,19,7.546876906900319
22,4.4,39,11.007734763744619
38,4.3,39,7.460982953255124
34,3.6,42,10.641604779431981
29,4.6,26,4962.986185282863
24,4.8,18,13.762097103298219
38,4.3,48,17.097526527826915
25,4.7,27,16.606416161295382
37,4.7,37,7.601304456856132
36,4.9,26,3.020329717623773
30,4.7,26,1.5606207903224962
33,4.7,27,16.635770753608117
29,4.6,28,4.674153680097568
23,5.0,25,20.851771383104897
28,4.6,22,17.097524927197277
33,4.5,23,7.6315527431907375
38,4.9,27,5.874149021568548
25,4.7,21,20.182482607604825
23,4.7,28,4.657153007153035
35,4.4,26,9.054052950169236
32,4.7,27,14.15280068944862
36,4.5,27,13.97303705667121
23,3.8,41,7.762633866101948
33,4.1,34,13.591224800423413
34,4.5,35,19.61758127554797
27,4.6,18,6.147076220357757
24,4.6,26,6.210098947886211
22,4.6,17,6.232380002107321
31,5.0,26,3.116148933802485
20,5.0,29,7.761284984440791
20,4.9,49,20.176811965426353
26,4.6,34,19.687776694180275
35,4.5,26,9.435201537430713
35,5.0,31,6.053998077148439
50,6.0,14,17109.0102698665
26,4.8,19,9.348552276073129
25,4.4,16,1.5545816630915406
26,4.4,24,3.052756857307437
21,4.6,11,19.673449050938544
20,4.8,25,13.613850325840245
39,4.4,40,12.116886186591207
33,5.0,29,5666.567624546699
30,4.5,29,19.36320422209724
36,4.6,22,1.5322885596945484
29,5.0,34,12.484184857474988
39,4.8,42,13.762197002525296
35,4.9,27,1.5367469794085726
30,4.2,54,10.25449356195068
30,4.5,29,3.0250598092769923
28,4.7,10,9.435201537430713
29,4.6,38,12.078017632302174
33,4.3,53,20.20779793335838
35,4.1,34,6.128551257918874
35,4.9,27,6.210543032490164
38,4.5,20,12.10007905561433
22,4.2,33,20.183481365845644
30,4.8,19,3.109125335839928
39,4.9,47,10.86736612025195
29,4.8,18,9.220881802737226
29,4.6,17,1.5293087736828395
29,4.9,38,12.232070021478455
27,4.9,24,1.554508649284574
34,4.6,29,16.635820545591837
29,4.6,34,10.563519849475368
21,4.6,28,6.290134677634678
32,5.0,17,4.717601092054723
28,4.8,35,20.44292976252901
37,4.7,24,19.97574121625775
33,4.7,27,19.672636313576874
36,4.5,48,10.704672233867438
37,4.7,36,10.756415548797493
37,4.9,27,13.631330662170539
30,4.8,33,3.1162384958439002
25,4.9,32,13.786669693634837
35,4.7,27,16.827472773146546
21,4.6,28,6.128363939648328
34,4.5,23,19.395184495163477
36,4.6,39,12.256927745914059
35,4.6,29,2.9303146633917123
22,4.6,20,12.58026782240096
29,4.6,30,7.682703792667152
31,4.8,42,12.435689047425893
33,4.6,42,13.615833459010936
27,4.7,22,6.232179267965744
23,4.6,25,17.13807458855237
36,4.0,32,7.562921044749852
22,4.4,31,17.07649014379418
24,4.7,26,6.208803959900656
28,3.6,53,4.469223038792755
26,4.9,41,19.839595859560124
23,4.6,20,7.8626681674103684
37,4.0,31,3.0736879816308624
37,4.4,39,20.253584375809584
32,4.9,25,16.63545121553746
25,4.6,23,9.179538450825504
28,4.7,17,7.8626681674103684
33,4.6,20,17.29786575291325
21,4.1,27,4.560964950803957
26,4.6,23,16.476603694343236
21,5.0,13,3.073202406260901
20,4.8,14,1.5522330405310387
35,4.4,34,9.08080199974311
22,4.8,20,1.513700424630498
28,4.7,21,11.007734763744619
30,4.6,35,11.914594077317831
21,4.8,20,1.536836906549508
30,4.2,34,5.992049991557103
23,5.0,29,9.326827803406037
29,4.5,11,9.326827803406037
26,4.9,20,9.056004306816801
33,4.8,18,19.363211606720807
39,5.0,16,8.938177476638094
30,4.9,15,1.512584768578813
20,4.8,13,16.385802266862363
22,4.9,21,12.241181140730985
33,3.5,40,13.7666169082024
34,4.6,36,6.210169290102345
35,4.9,44,20.851598740135532
37,4.0,31,4.537989684962777
27,4.9,15,12.074395525684995
39,4.8,40,7.761780026109035
28,3.3,43,12.243495934751566
38,4.9,29,13.406088270680218
33,4.1,33,6.232403352170581
30,4.6,18,7.450185408246164
29,4.7,23,12.257118233178526
35,4.8,20,3.029527086813652
38,4.7,19,9.32661688775577
22,4.6,39,17.078934089495423
32,5.0,30,7.8626681674103684
26,4.9,23,3.018828463384802
38,4.6,48,16.902909983696322
29,4.8,16,3.105332273396694
33,4.8,30,6.1474046526362285
21,4.9,12,20.17741678822209
38,4.7,27,20.556712953900423
29,4.9,26,13.428420606792411
34,4.6,20,3.0643606844470583
21,4.8,21,4.65759746927107
35,4.7,37,16.36850666448607
38,4.7,23,11.917100051488175
39,5.0,36,16.98428375279725
36,5.0,24,1.5296227548410362
33,4.6,21,4.674220356186495
26,4.9,25,9.326359385740087
25,4.8,12,7.8626681674103684
34,4.4,42,13.611171805239522
27,4.7,19,9.326829542520041
29,5.0,18,7.450185408246164
24,4.5,15,1.5526968797449292
22,4.6,27,13.612451541412005
29,4.6,18,4710.83539579876
34,4.4,40,19.87743959766268
26,4.8,30,17.29786575291325
35,4.6,28,3.0256560842058073
21,5.0,27,14.022321513257122
26,4.8,24,9.19301447226726
31,4.6,16,7.790525266841116
37,4.0,40,10.445135379078707
36,4.8,16,7.562108717550336
22,4.9,12,10.594379693652762
27,4.7,13,4.717601092054723
35,4.8,17,1.5525801593205812
25,4.9,19,4.657999585570764
39,4.6,20,7.761422437275434
35,4.8,28,3.0273648286284986
39,4.7,21,10.485869597395501
22,4.9,17,1.520372837972029
24,4.5,28,7.763183552897893
20,5.0,13,4.595940524023034
35,4.6,19,7.762633866101948
21,4.9,20,6.037448590044352
35,4.8,16,10.724430107278733
26,5.0,20,4.674318854029878
31,4.3,31,16.659903789496603
39,4.9,27,13.611566722125016
30,4.8,25,19.76188003558642
32,4.8,18,20.851862908260987
23,4.6,22,19.359307695551315
26,4.9,25,10.867258681531938
29,4.6,40,13.789630729980109
37,4.8,24,19.97591692313584
33,4.7,50,20.253686339517657
27,4.9,28,1.5546198107730695
37,4.8,27,6.120938502923711
28,4.8,21,10.563519849475368
26,4.9,28,20.44292976252901
24,4.1,17,3.1161470193377827
36,4.6,33,7.600994631258499
22,4.6,24,3.0736169345595563
32,4.5,26,7.546712474612291
20,4.5,19,19.97564217449017
34,4.0,42,12.107164214711837
30,4.2,49,6.120777222727502
36,4.1,32,5.8603536553143
28,4.9,10,1.5526813140975844
23,4.6,26,10.881197531247286
37,5.0,32,7.760928146684985
38,4.5,45,19.67087590822053
34,4.9,31,9.435201537430713
33,4.9,30,1.5522330405310387
21,4.6,44,12.257118233178526
37,4.9,16,1.558132234403597
20,5.0,18,6.217834398579603
33,4.7,11,1.5581339814973647
38,4.9,30,19.91529866449363
26,4.9,12,19.915731481294415
38,4.7,32,6.210864156063145
20,4.9,28,19.68824693188188
39,3.9,37,16.601197594952083
36,4.7,28,13.612154686696034
29,4.0,34,12.099096916817428
32,4.2,36,10.43324260995406
29,4.7,10,13.682048188062451
23,4.9,37,20.44292976252901
33,4.2,31,9.220499640906151
28,4.5,11,4.537394871786458
35,4.6,35,20.180936931739446
31,4.7,26,13.68250488691743
32,4.8,29,1.529751878579701
29,4.9,20,4.560961191343126
29,4.6,31,17364.912160146752
37,4.3,36,5.9529388610567615
37,4.6,29,12.419794286436012
29,4.6,27,7.683740930982834
35,4.9,29,1.5524290130727518
24,4.9,17,4.528158738548553
21,4.4,38,12.434913132379515
33,4.3,41,11.747351283055835
21,4.6,20,5895.7678373007075
29,4.6,38,6.119866712015095
31,4.8,38,16.38435115645366
21,4.3,32,12.420345124241244
23,4.8,29,17.076712975301973
33,4.6,19,17.29786575291325
31,5.0,36,10.7246720867354
26,4.0,35,12.418480499738493
28,4.9,17,10.7246720867354
36,4.7,25,7.772241951547877
37,5.0,29,3.052735829416948
24,4.5,24,13.682164847733418
38,4.6,25,10.64105130998603
38,4.7,24,6.147160558529806
20,4.7,27,20.44292976252901
24,4.7,34,4.596926091184952
31,4.0,37,13.583078662316938
25,4.9,14,7.761160094159413
23,4.6,20,16.6368750388607
21,4.7,17,5.958963420480979
37,4.9,13,7.631507423907992
39,4.8,27,4.717601092054723
30,4.9,40,17.078934089495423
28,4.7,39,16.648658888171504
26,4.7,27,6.081595038517454
26,4.9,16,1.5525801593205812
27,4.7,41,20.252959556511946
26,4.2,44,19.687776694180275
32,4.4,35,10.41714872780641
29,3.6,44,5.958759869150673
24,4.9,23,10.867908640310205
30,4.3,33,4.610365144356333
30,4.4,22,1.5094402621801488
32,5.0,10,1.4899874085572802
26,4.6,15,4.610430682716122
29,4.3,32,14.15280068944862
24,5.0,11,7.646982582847339
36,5.0,22,6.2091416432126145
34,4.7,24,9.435201537430713
24,4.8,27,1.529162766029935
39,4.1,48,10.602497166339424
38,4.7,40,13.98953215730711
31,4.8,16,1.5202946823341181
21,4.9,29,3.0188831176824724
27,4.4,19,3.0605577730406264
26,4.9,10,1.5523608800120052
24,4.4,40,12.23632280989138
23,5.0,20,4.6106137050519
32,4.6,29,8.929061179190171
23,4.7,13,1.5320260227344966
21,4.7,41,20.206344895189716
35,4.4,37,3.0187169050721665
31,4.8,27,3.10480371051839
38,4.6,32,4.674153680097568
23,4.7,32,10.641572477284313
20,4.4,34,16.721203191622664
28,4.9,10,3.145067434621583
39,4.9,18,1.5093764432903984
34,4.4,36,19.97609532002446
30,4.8,25,5.958963420480979
34,3.8,34,19.618630653002565
36,3.8,33,16.6466343914473
23,4.5,39,19.916194656539723
31,4.9,24,12.58026782240096
22,4.6,31,10.866360907886211
23,4.9,22,1.5545625412411683
29,4.6,26,3.0187008024389756
25,4.6,19,9.315745106316637
29,4.6,16,3.1162127416120886
33,5.0,26,3.02507998731458
24,4.8,13,3.018663448352764
26,4.8,23,6.290134677634678
28,4.8,20,3.145067434621583
34,4.7,18,12.240858274114183
20,4.9,33,7.562982485199944
32,4.7,26,1.5134910203794971
31,4.6,34,4.6106137050519
26,4.9,15,10.279157046350859
21,4.9,11,6.290134677634678
24,4.5,27,13.61234086526925
34,4.7,18,4.663493139918864
31,3.6,35,10.906432552887429
30,4.9,49,13.582342704259935
20,4.5,16,17.13807458855237
25,4.5,26,10.881077849232787
